mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13
405.1682939,0.5314918,406.1757862,C_21 H_27 O_7 N15_1,C21H27NO7,C_21 H_26 O_7 N15_1,147,21,1.286,0.333,21,27,7,0,0,0,0,0,0
405.191918,0.1035354,406.1991523,C_22 H_30 O_7,C22H30O7,C_22 H_29 O_7,379,22,1.364,0.318,22,30,7,0,0,0,0,0,0
405.228294,0.0805247,406.2355377,C_23 H_34 O_6,C23H34O6,C_23 H_33 O_6,354,23,1.478,0.261,23,34,6,0,0,0,0,0,0
405.2647746,0.3148851,406.2719231,C_24 H_38 O_5,C24H38O5,C_24 H_37 O_5,354,24,1.583,0.208,24,38,5,0,0,0,0,0,0
406.0133351,0.0768831,407.0205803,C_16 H_10 O_12 C13_1,C17H10O12,C_16 H_9 O_12 C13_1,363,17,0.588,0.706,16,10,12,0,0,0,0,0,1
406.0416387,0.1358878,407.0488598,C_17 H_13 O_11 N_1,C17H13NO11,C_17 H_12 O_11 N_1,137,17,0.765,0.647,17,13,11,1,0,0,0,0,0
406.049693,0.0093255,407.0569656,C_17 H_14 O_11 C13_1,C18H14O11,C_17 H_13 O_11 C13_1,361,18,0.778,0.611,17,14,11,0,0,0,0,0,1
406.0707953,0.0568589,407.0780949,C_14 H_18 O_13 C13_1,C15H18O13,C_14 H_17 O_13 C13_1,170,15,1.2,0.867,14,18,13,0,0,0,0,0,1
406.0780475,0.1933747,407.0852452,C_18 H_17 O_10 N_1,C18H17NO10,C_18 H_16 O_10 N_1,141,18,0.944,0.556,18,17,10,1,0,0,0,0,0
406.1072239,0.0494013,407.1144803,C_15 H_22 O_12 C13_1,C16H22O12,C_15 H_21 O_12 C13_1,134,16,1.375,0.75,15,22,12,0,0,0,0,0,1
406.1142672,0.2136291,407.1216306,C_19 H_21 O_9 N_1,C19H21NO9,C_19 H_20 O_9 N_1,147,19,1.105,0.474,19,21,9,1,0,0,0,0,0
406.1224841,0.0593103,407.1297364,C_19 H_22 O_9 C13_1,C20H22O9,C_19 H_21 O_9 C13_1,391,20,1.1,0.45,19,22,9,0,0,0,0,0,1
406.1396254,0.7110014,407.1466123,C_20 H_23 O_7 N_1 O18_1,C20H23NO8,C_20 H_22 O_7 N_1 O18_1,141,20,1.15,0.4,20,23,7,1,0,0,0,0,0
406.1506979,0.1021471,407.158016,C_20 H_25 O_8 N_1,C20H25NO8,C_20 H_24 O_8 N_1,141,20,1.25,0.4,20,25,8,1,0,0,0,0,0
406.1871872,0.1529368,407.1944013,C_21 H_29 O_7 N_1,C21H29NO7,C_21 H_28 O_7 N_1,131,21,1.381,0.333,21,29,7,1,0,0,0,0,0
406.1952515,0.050955,407.2025072,C_21 H_30 O_7 C13_1,C22H30O7,C_21 H_29 O_7 C13_1,379,22,1.364,0.318,21,30,7,0,0,0,0,0,1
406.2231222,0.9529274,407.2307867,C_22 H_33 O_6 N_1,C22H33NO6,C_22 H_32 O_6 N_1,152,22,1.5,0.273,22,33,6,1,0,0,0,0,0
406.9891587,0.1345992,407.99649,C_16 H_8 O_13,C16H8O13,C_16 H_7 O_13,361,16,0.5,0.812,16,8,13,0,0,0,0,0,0
407.0106348,0.7154269,408.0176193,C_13 H_12 O_15,C13H12O15,C_13 H_11 O_15,170,13,0.923,1.154,13,12,15,0,0,0,0,0,0
407.023313,0.5272129,408.0303743,C_21 H_12 O_7 S_1,C21H12O7S,C_21 H_11 O_7 S_1,24,21,0.571,0.333,21,12,7,0,1,0,0,0,0
407.0256386,0.0971588,408.0328754,C_17 H_12 O_12,C17H12O12,C_17 H_11 O_12,387,17,0.706,0.706,17,12,12,0,0,0,0,0,0
407.0367991,0.0816284,408.0441088,C_16 H_12 O_11 N_2,C16H12N2O11,C_16 H_11 O_11 N_2,94,16,0.75,0.688,16,12,11,2,0,0,0,0,0
407.0410632,0.5099249,408.0481316,C_21 H_12 O_9,C21H12O9,C_21 H_11 O_9,209,21,0.571,0.429,21,12,9,0,0,0,0,0,0
407.0467927,0.1579374,408.0540047,C_14 H_16 O_14,C14H16O14,C_14 H_15 O_14,134,14,1.143,1,14,16,14,0,0,0,0,0,0
407.0596804,0.4831094,408.0667597,C_22 H_16 O_6 S_1,C22H16O6S,C_22 H_15 O_6 S_1,25,22,0.727,0.273,22,16,6,0,1,0,0,0,0
407.0620148,0.0746295,408.0692608,C_18 H_16 O_11,C18H16O11,C_18 H_15 O_11,391,18,0.889,0.611,18,16,11,0,0,0,0,0,0
407.0733278,0.2695962,408.0804942,C_17 H_16 O_10 N_2,C17H16N2O10,C_17 H_15 O_10 N_2,64,17,0.941,0.588,17,16,10,2,0,0,0,0,0
407.0738441,0.806771,408.0814497,C_13 H_18 O_13 C13_2,C15H18O13,C_13 H_17 O_13 C13_2,170,15,1.2,0.867,13,18,13,0,0,0,0,0,2
407.0772303,0.0251541,408.084517,C_22 H_16 O_8,C22H16O8,C_22 H_15 O_8,229,22,0.727,0.364,22,16,8,0,0,0,0,0,0
407.0811843,0.3412544,408.0886,C_17 H_17 O_10 N_1 C13_1,C18H17NO10,C_17 H_16 O_10 N_1 C13_1,141,18,0.944,0.556,17,17,10,1,0,0,0,0,1
407.0983931,0.0572303,408.1056462,C_19 H_20 O_10,C19H20O10,C_19 H_19 O_10,376,19,1.053,0.526,19,20,10,0,0,0,0,0,0
407.1114049,0.0387902,408.1186655,C_19 H_21 O_9 N15_1,C19H21NO9,C_19 H_20 O_9 N15_1,147,19,1.105,0.474,19,21,9,0,0,0,0,0,0
407.1136789,0.1297606,408.1209023,C_23 H_20 O_7,C23H20O7,C_23 H_19 O_7,237,23,0.87,0.304,23,20,7,0,0,0,0,0,0
407.1235283,0.4331479,408.130628,C_20 H_22 O_8 O18_1,C20H22O9,C_20 H_21 O_8 O18_1,391,20,1.1,0.45,20,22,8,0,0,0,0,0,0
407.1347964,0.101004,408.1420316,C_20 H_24 O_9,C20H24O9,C_20 H_23 O_9,379,20,1.2,0.45,20,24,9,0,0,0,0,0,0
407.1460602,0.1754855,408.153265,C_19 H_24 O_8 N_2,C19H24N2O8,C_19 H_23 O_8 N_2,57,19,1.263,0.421,19,24,8,2,0,0,0,0,0
407.1500831,0.1758464,408.1572877,C_24 H_24 O_6,C24H24O6,C_24 H_23 O_6,270,24,1,0.25,24,24,6,0,0,0,0,0,0
407.1710103,0.3191449,408.178417,C_21 H_28 O_8,C21H28O8,C_21 H_27 O_8,354,21,1.333,0.381,21,28,8,0,0,0,0,0,0
407.171174,0.0820621,408.178417,C_21 H_28 O_8,C21H28O8,C_21 H_27 O_8,354,21,1.333,0.381,21,28,8,0,0,0,0,0,0
407.1988389,0.6205958,408.205862,C_20 H_30 O_7 C13_2,C22H30O7,C_20 H_29 O_7 C13_2,379,22,1.364,0.318,20,30,7,0,0,0,0,0,2
407.2075613,0.0868219,408.2148023,C_22 H_32 O_7,C22H32O7,C_22 H_31 O_7,354,22,1.455,0.318,22,32,7,0,0,0,0,0,0
407.2329036,0.9697551,408.2397841,C_23 H_34 O_5 O18_1,C23H34O6,C_23 H_33 O_5 O18_1,354,23,1.478,0.261,23,34,5,0,0,0,0,0,0
407.2439609,0.1215648,408.2511877,C_23 H_36 O_6,C23H36O6,C_23 H_35 O_6,353,23,1.565,0.261,23,36,6,0,0,0,0,0,0
407.2588362,0.8113434,408.2664439,C_27 H_36 O_3,C27H36O3,C_27 H_35 O_3,328,27,1.333,0.111,27,36,3,0,0,0,0,0,0
408.0211019,0.6207344,409.0281244,C_16 H_11 O_12 N_1,C16H11NO12,C_16 H_10 O_12 N_1,141,16,0.688,0.75,16,11,12,1,0,0,0,0,0
408.0265649,0.2741216,409.0337292,C_20 H_12 O_7 S_1 C13_1,C21H12O7S,C_20 H_11 O_7 S_1 C13_1,24,21,0.571,0.333,20,12,7,0,1,0,0,0,1
408.0290617,0.2636123,409.0362303,C_16 H_12 O_12 C13_1,C17H12O12,C_16 H_11 O_12 C13_1,387,17,0.706,0.706,16,12,12,0,0,0,0,0,1
408.0572695,0.0882575,409.0645098,C_17 H_15 O_11 N_1,C17H15NO11,C_17 H_14 O_11 N_1,147,17,0.882,0.647,17,15,11,1,0,0,0,0,0
408.0574222,0.4615896,409.0645098,C_17 H_15 O_11 N_1,C17H15NO11,C_17 H_14 O_11 N_1,147,17,0.882,0.647,17,15,11,1,0,0,0,0,0
408.0653711,0.0779373,409.0726156,C_17 H_16 O_11 C13_1,C18H16O11,C_17 H_15 O_11 C13_1,391,18,0.889,0.611,17,16,11,0,0,0,0,0,1
408.0936785,0.1459615,409.1008952,C_18 H_19 O_10 N_1,C18H19NO10,C_18 H_18 O_10 N_1,141,18,1.056,0.556,18,19,10,1,0,0,0,0,0
408.1017548,0.0739338,409.109001,C_18 H_20 O_10 C13_1,C19H20O10,C_18 H_19 O_10 C13_1,376,19,1.053,0.526,18,20,10,0,0,0,0,0,1
408.1168964,0.2061306,409.1242572,C_22 H_20 O_7 C13_1,C23H20O7,C_22 H_19 O_7 C13_1,237,23,0.87,0.304,22,20,7,0,0,0,0,0,1
408.130041,0.0901213,409.1372806,C_19 H_23 O_9 N_1,C19H23NO9,C_19 H_22 O_9 N_1,131,19,1.211,0.474,19,23,9,1,0,0,0,0,0
408.1664772,0.2143417,409.173666,C_20 H_27 O_8 N_1,C20H27NO8,C_20 H_26 O_8 N_1,152,20,1.35,0.4,20,27,8,1,0,0,0,0,0
408.1745197,0.0596141,409.1817718,C_20 H_28 O_8 C13_1,C21H28O8,C_20 H_27 O_8 C13_1,354,21,1.333,0.381,20,28,8,0,0,0,0,0,1
409.0049352,0.174685,410.01214,C_16 H_10 O_13,C16H10O13,C_16 H_9 O_13,391,16,0.625,0.812,16,10,13,0,0,0,0,0,0
409.018042,0.7082563,410.025028,C_13 H_15 O_13 P_1,C13H15O13P,C_13 H_14 O_13 P_1,17,13,1.154,1,13,15,13,0,0,1,0,0,0
409.0202064,0.2113444,410.0273962,C_20 H_10 O_10,C20H10O10,C_20 H_9 O_10,229,20,0.5,0.5,20,10,10,0,0,0,0,0,0
409.0412704,0.0522572,410.0485254,C_17 H_14 O_12,C17H14O12,C_17 H_13 O_12,376,17,0.824,0.706,17,14,12,0,0,0,0,0,0
409.0541767,0.2232446,410.0615447,C_17 H_15 O_11 N15_1,C17H15NO11,C_17 H_14 O_11 N15_1,147,17,0.882,0.647,17,15,11,0,0,0,0,0,0
409.0543619,0.228234,410.0615447,C_17 H_15 O_11 N15_1,C17H15NO11,C_17 H_14 O_11 N15_1,147,17,0.882,0.647,17,15,11,0,0,0,0,0,0
409.0565496,0.1084856,410.0637816,C_21 H_14 O_9,C21H14O9,C_21 H_13 O_9,237,21,0.667,0.429,21,14,9,0,0,0,0,0,0
409.0776758,0.1010132,410.0849108,C_18 H_18 O_11,C18H18O11,C_18 H_17 O_11,379,18,1,0.611,18,18,11,0,0,0,0,0,0
409.0888326,0.0857726,410.0961442,C_17 H_18 O_10 N_2,C17H18N2O10,C_17 H_17 O_10 N_2,57,17,1.059,0.588,17,18,10,2,0,0,0,0,0
409.0891961,0.8006287,410.0961442,C_17 H_18 O_10 N_2,C17H18N2O10,C_17 H_17 O_10 N_2,57,17,1.059,0.588,17,18,10,2,0,0,0,0,0
409.0929033,0.0311339,410.100167,C_22 H_18 O_8,C22H18O8,C_22 H_17 O_8,270,22,0.818,0.364,22,18,8,0,0,0,0,0,0
409.0973465,0.9091948,410.10425,C_17 H_19 O_10 N_1 C13_1,C18H19NO10,C_17 H_18 O_10 N_1 C13_1,141,18,1.056,0.556,17,19,10,1,0,0,0,0,1
409.1047822,0.7246532,410.1123559,C_17 H_20 O_10 C13_2,C19H20O10,C_17 H_19 O_10 C13_2,376,19,1.053,0.526,17,20,10,0,0,0,0,0,2
409.105288,0.5084994,410.1123559,C_17 H_20 O_10 C13_2,C19H20O10,C_17 H_19 O_10 C13_2,376,19,1.053,0.526,17,20,10,0,0,0,0,0,2
409.114058,0.0931895,410.1212962,C_19 H_22 O_10,C19H22O10,C_19 H_21 O_10,354,19,1.158,0.526,19,22,10,0,0,0,0,0,0
409.1250743,0.4361616,410.1325296,C_18 H_22 O_9 N_2,C18H22N2O9,C_18 H_21 O_9 N_2,57,18,1.222,0.5,18,22,9,2,0,0,0,0,0
409.1254264,0.4223145,410.1325296,C_18 H_22 O_9 N_2,C18H22N2O9,C_18 H_21 O_9 N_2,57,18,1.222,0.5,18,22,9,2,0,0,0,0,0
409.1291638,0.2733017,410.1365523,C_23 H_22 O_7,C23H22O7,C_23 H_21 O_7,278,23,0.957,0.304,23,22,7,0,0,0,0,0,0
409.1390597,0.1419371,410.146278,C_20 H_24 O_8 O18_1,C20H24O9,C_20 H_23 O_8 O18_1,379,20,1.2,0.45,20,24,8,0,0,0,0,0,0
409.1504395,0.0838897,410.1576816,C_20 H_26 O_9,C20H26O9,C_20 H_25 O_9,354,20,1.3,0.45,20,26,9,0,0,0,0,0,0
409.1658034,0.3464513,410.1729377,C_24 H_26 O_6,C24H26O6,C_24 H_25 O_6,291,24,1.083,0.25,24,26,6,0,0,0,0,0,0
409.1753216,0.1592949,410.1826633,C_21 H_28 O_7 O18_1,C21H28O8,C_21 H_27 O_7 O18_1,354,21,1.333,0.381,21,28,7,0,0,0,0,0,0
409.1781704,0.780547,410.1851266,C_19 H_28 O_8 C13_2,C21H28O8,C_19 H_27 O_8 C13_2,354,21,1.333,0.381,19,28,8,0,0,0,0,0,2
409.1868225,0.0779923,410.194067,C_21 H_30 O_8,C21H30O8,C_21 H_29 O_8,353,21,1.429,0.381,21,30,8,0,0,0,0,0,0
409.2232237,0.1164809,410.2304523,C_22 H_34 O_7,C22H34O7,C_22 H_33 O_7,330,22,1.545,0.318,22,34,7,0,0,0,0,0,0
409.2956755,0.6607873,410.3032231,C_24 H_42 O_5,C24H42O5,C_24 H_41 O_5,260,24,1.75,0.208,24,42,5,0,0,0,0,0,0
409.3115651,0.8828549,410.3184792,C_28 H_42 O_2,C28H42O2,C_28 H_41 O_2,363,28,1.5,0.071,28,42,2,0,0,0,0,0,0
410.036596,0.2384928,411.0437744,C_16 H_13 O_12 N_1,C16H13NO12,C_16 H_12 O_12 N_1,141,16,0.812,0.75,16,13,12,1,0,0,0,0,0
410.0446327,0.0701663,411.0518803,C_16 H_14 O_12 C13_1,C17H14O12,C_16 H_13 O_12 C13_1,376,17,0.824,0.706,16,14,12,0,0,0,0,0,1
410.059883,0.0561271,411.0671364,C_20 H_14 O_9 C13_1,C21H14O9,C_20 H_13 O_9 C13_1,237,21,0.667,0.429,20,14,9,0,0,0,0,0,1
410.0729322,0.1187846,411.0801598,C_17 H_17 O_11 N_1,C17H17NO11,C_17 H_16 O_11 N_1,131,17,1,0.647,17,17,11,1,0,0,0,0,0
410.0963119,0.1617767,411.1035218,C_21 H_18 O_8 C13_1,C22H18O8,C_21 H_17 O_8 C13_1,270,22,0.818,0.364,21,18,8,0,0,0,0,0,1
410.1093008,0.0779025,411.1165452,C_18 H_21 O_10 N_1,C18H21NO10,C_18 H_20 O_10 N_1,152,18,1.167,0.556,18,21,10,1,0,0,0,0,0
410.1246706,0.3543437,411.1318013,C_22 H_21 O_7 N_1,C22H21NO7,C_22 H_20 O_7 N_1,98,22,0.955,0.318,22,21,7,1,0,0,0,0,0
410.1457048,0.1231415,411.1529306,C_19 H_25 O_9 N_1,C19H25NO9,C_19 H_24 O_9 N_1,122,19,1.316,0.474,19,25,9,1,0,0,0,0,0
410.1690847,0.1668895,411.1762925,C_23 H_26 O_6 C13_1,C24H26O6,C_23 H_25 O_6 C13_1,291,24,1.083,0.25,23,26,6,0,0,0,0,0,1
410.2265734,0.1037536,411.2338072,C_21 H_34 O_7 C13_1,C22H34O7,C_21 H_33 O_7 C13_1,330,22,1.545,0.318,21,34,7,0,0,0,0,0,1
410.2697061,0.8761419,411.2773429,C_26 H_37 O_3 N_1,C26H37NO3,C_26 H_36 O_3 N_1,136,26,1.423,0.115,26,37,3,1,0,0,0,0,0
411.0205782,0.156703,412.02779,C_16 H_12 O_13,C16H12O13,C_16 H_11 O_13,379,16,0.75,0.812,16,12,13,0,0,0,0,0,0
411.0358487,0.1915746,412.0430462,C_20 H_12 O_10,C20H12O10,C_20 H_11 O_10,270,20,0.6,0.5,20,12,10,0,0,0,0,0,0
411.0569393,0.0977736,412.0641754,C_17 H_16 O_12,C17H16O12,C_17 H_15 O_12,354,17,0.941,0.706,17,16,12,0,0,0,0,0,0
411.0684132,0.6814064,412.0754088,C_16 H_16 O_11 N_2,C16H16N2O11,C_16 H_15 O_11 N_2,57,16,1,0.688,16,16,11,2,0,0,0,0,0
411.0696274,0.7059847,412.0771947,C_17 H_17 O_11 N15_1,C17H17NO11,C_17 H_16 O_11 N15_1,131,17,1,0.647,17,17,11,0,0,0,0,0,0
411.072203,0.1161159,412.0794316,C_21 H_16 O_9,C21H16O9,C_21 H_15 O_9,278,21,0.762,0.429,21,16,9,0,0,0,0,0,0
411.0875121,0.2445627,412.0946877,C_25 H_16 O_6,C25H16O6,C_25 H_15 O_6,73,25,0.64,0.24,25,16,6,0,0,0,0,0,0
411.0933251,0.0987914,412.1005608,C_18 H_20 O_11,C18H20O11,C_18 H_19 O_11,354,18,1.111,0.611,18,20,11,0,0,0,0,0,0
411.1065495,0.5965415,412.1135801,C_18 H_21 O_10 N15_1,C18H21NO10,C_18 H_20 O_10 N15_1,152,18,1.167,0.556,18,21,10,0,0,0,0,0,0
411.1085888,0.1171976,412.115817,C_22 H_20 O_8,C22H20O8,C_22 H_19 O_8,291,22,0.909,0.364,22,20,8,0,0,0,0,0,0
411.1122471,0.9135384,412.1199,C_17 H_21 O_10 N_1 C13_1,C18H21NO10,C_17 H_20 O_10 N_1 C13_1,152,18,1.167,0.556,17,21,10,1,0,0,0,0,1
411.1297075,0.0914575,412.1369462,C_19 H_24 O_10,C19H24O10,C_19 H_23 O_10,353,19,1.263,0.526,19,24,10,0,0,0,0,0,0
411.1449676,0.1010767,412.1522023,C_23 H_24 O_7,C23H24O7,C_23 H_23 O_7,328,23,1.043,0.304,23,24,7,0,0,0,0,0,0
411.1576559,0.3834242,412.1650903,C_20 H_29 O_7 P_1,C20H29O7P,C_20 H_28 O_7 P_1,44,20,1.45,0.35,20,29,7,0,0,1,0,0,0
411.1660949,0.0965249,412.1733316,C_20 H_28 O_9,C20H28O9,C_20 H_27 O_9,330,20,1.4,0.45,20,28,9,0,0,0,0,0,0
411.1813943,0.2013568,412.1885877,C_24 H_28 O_6,C24H28O6,C_24 H_27 O_6,340,24,1.167,0.25,24,28,6,0,0,0,0,0,0
411.2024641,0.0572888,412.209717,C_21 H_32 O_8,C21H32O8,C_21 H_31 O_8,277,21,1.524,0.381,21,32,8,0,0,0,0,0,0
411.2028025,0.8782439,412.209717,C_21 H_32 O_8,C21H32O8,C_21 H_31 O_8,277,21,1.524,0.381,21,32,8,0,0,0,0,0,0
411.2177614,0.1569337,412.2249731,C_25 H_32 O_5,C25H32O5,C_25 H_31 O_5,355,25,1.28,0.2,25,32,5,0,0,0,0,0,0
411.2543531,0.6574854,412.2613585,C_26 H_36 O_4,C26H36O4,C_26 H_35 O_4,363,26,1.385,0.154,26,36,4,0,0,0,0,0,0
411.2755205,0.7501283,412.2824877,C_23 H_40 O_6,C23H40O6,C_23 H_39 O_6,214,23,1.739,0.261,23,40,6,0,0,0,0,0,0
411.2901591,0.7477514,412.2977439,C_27 H_40 O_3,C27H40O3,C_27 H_39 O_3,361,27,1.481,0.111,27,40,3,0,0,0,0,0,0
412.0159525,0.4597465,413.0230391,C_15 H_11 O_13 N_1,C15H11NO13,C_15 H_10 O_13 N_1,131,15,0.733,0.867,15,11,13,1,0,0,0,0,0
412.0392563,0.3188769,413.046401,C_19 H_12 O_10 C13_1,C20H12O10,C_19 H_11 O_10 C13_1,270,20,0.6,0.5,19,12,10,0,0,0,0,0,1
412.0521507,0.0064276,413.0594244,C_16 H_15 O_12 N_1,C16H15NO12,C_16 H_14 O_12 N_1,152,16,0.938,0.75,16,15,12,1,0,0,0,0,0
412.0674391,0.0847086,413.0746806,C_20 H_15 O_9 N_1,C20H15NO9,C_20 H_14 O_9 N_1,98,20,0.75,0.45,20,15,9,1,0,0,0,0,0
412.0758908,0.9220153,413.0827864,C_20 H_16 O_9 C13_1,C21H16O9,C_20 H_15 O_9 C13_1,278,21,0.762,0.429,20,16,9,0,0,0,0,0,1
412.08857,0.0886816,413.0958098,C_17 H_19 O_11 N_1,C17H19NO11,C_17 H_18 O_11 N_1,122,17,1.118,0.647,17,19,11,1,0,0,0,0,0
412.096669,0.0721586,413.1039156,C_17 H_20 O_11 C13_1,C18H20O11,C_17 H_19 O_11 C13_1,354,18,1.111,0.611,17,20,11,0,0,0,0,0,1
412.1249586,0.0964195,413.1321952,C_18 H_23 O_10 N_1,C18H23NO10,C_18 H_22 O_10 N_1,102,18,1.278,0.556,18,23,10,1,0,0,0,0,0
412.1330516,0.0653846,413.140301,C_18 H_24 O_10 C13_1,C19H24O10,C_18 H_23 O_10 C13_1,353,19,1.263,0.526,18,24,10,0,0,0,0,0,1
412.14043,0.6173385,413.1474513,C_22 H_23 O_7 N_1,C22H23NO7,C_22 H_22 O_7 N_1,88,22,1.045,0.318,22,23,7,1,0,0,0,0,0
412.1612062,0.2369808,413.1685806,C_19 H_27 O_9 N_1,C19H27NO9,C_19 H_26 O_9 N_1,95,19,1.421,0.474,19,27,9,1,0,0,0,0,0
412.1614652,0.3898262,413.1685806,C_19 H_27 O_9 N_1,C19H27NO9,C_19 H_26 O_9 N_1,95,19,1.421,0.474,19,27,9,1,0,0,0,0,0
412.1694412,0.0755318,413.1766864,C_19 H_28 O_9 C13_1,C20H28O9,C_19 H_27 O_9 C13_1,330,20,1.4,0.45,19,28,9,0,0,0,0,0,1
412.9997271,0.1234955,414.0070547,C_15 H_10 O_14,C15H10O14,C_15 H_9 O_14,354,15,0.667,0.933,15,10,14,0,0,0,0,0,0
413.0150964,0.1497793,414.0223108,C_19 H_10 O_11,C19H10O11,C_19 H_9 O_11,278,19,0.526,0.579,19,10,11,0,0,0,0,0,0
413.0362114,0.115442,414.04344,C_16 H_14 O_13,C16H14O13,C_16 H_13 O_13,354,16,0.875,0.812,16,14,13,0,0,0,0,0,0
413.0493938,0.5092588,414.0564593,C_16 H_15 O_12 N15_1,C16H15NO12,C_16 H_14 O_12 N15_1,152,16,0.938,0.75,16,15,12,0,0,0,0,0,0
413.0514635,0.1057145,414.0586962,C_20 H_14 O_10,C20H14O10,C_20 H_13 O_10,291,20,0.7,0.5,20,14,10,0,0,0,0,0,0
413.0725911,0.1017823,414.0798254,C_17 H_18 O_12,C17H18O12,C_17 H_17 O_12,353,17,1.059,0.706,17,18,12,0,0,0,0,0,0
413.0878487,0.1052343,414.0950816,C_21 H_18 O_9,C21H18O9,C_21 H_17 O_9,328,21,0.857,0.429,21,18,9,0,0,0,0,0,0
413.0977032,0.4164234,414.1048072,C_18 H_20 O_10 O18_1,C18H20O11,C_18 H_19 O_10 O18_1,354,18,1.111,0.611,18,20,10,0,0,0,0,0,0
413.1006097,0.2014403,414.1079696,C_18 H_23 O_9 P_1,C18H23O9P,C_18 H_22 O_9 P_1,44,18,1.278,0.5,18,23,9,0,0,1,0,0,0
413.1032508,0.4575397,414.1103377,C_25 H_18 O_6,C25H18O6,C_25 H_17 O_6,100,25,0.72,0.24,25,18,6,0,0,0,0,0,0
413.108983,0.1173753,414.1162108,C_18 H_22 O_11,C18H22O11,C_18 H_21 O_11,330,18,1.222,0.611,18,22,11,0,0,0,0,0,0
413.1219286,0.060498,414.1292301,C_18 H_23 O_10 N15_1,C18H23NO10,C_18 H_22 O_10 N15_1,102,18,1.278,0.556,18,23,10,0,0,0,0,0,0
413.1242394,0.1180615,414.131467,C_22 H_22 O_8,C22H22O8,C_22 H_21 O_8,340,22,1,0.364,22,22,8,0,0,0,0,0,0
413.1279091,0.8801764,414.13555,C_17 H_23 O_10 N_1 C13_1,C18H23NO10,C_17 H_22 O_10 N_1 C13_1,102,18,1.278,0.556,17,23,10,1,0,0,0,0,1
413.134131,0.5187624,414.1411926,C_19 H_24 O_9 O18_1,C19H24O10,C_19 H_23 O_9 O18_1,353,19,1.263,0.526,19,24,9,0,0,0,0,0,0
413.1369541,0.3004388,414.144355,C_19 H_27 O_8 P_1,C19H27O8P,C_19 H_26 O_8 P_1,55,19,1.421,0.421,19,27,8,0,0,1,0,0,0
413.1453609,0.0993933,414.1525962,C_19 H_26 O_10,C19H26O10,C_19 H_25 O_10,277,19,1.368,0.526,19,26,10,0,0,0,0,0,0
413.1606277,0.125099,414.1678523,C_23 H_26 O_7,C23H26O7,C_23 H_25 O_7,355,23,1.13,0.304,23,26,7,0,0,0,0,0,0
413.1701851,0.2810993,414.177578,C_20 H_28 O_8 O18_1,C20H28O9,C_20 H_27 O_8 O18_1,330,20,1.4,0.45,20,28,8,0,0,0,0,0,0
413.1725052,0.6267327,414.1800412,C_18 H_28 O_9 C13_2,C20H28O9,C_18 H_27 O_9 C13_2,330,20,1.4,0.45,18,28,9,0,0,0,0,0,2
413.1730711,0.7395691,414.1800412,C_18 H_28 O_9 C13_2,C20H28O9,C_18 H_27 O_9 C13_2,330,20,1.4,0.45,18,28,9,0,0,0,0,0,2
413.1817526,0.1146602,414.1889816,C_20 H_30 O_9,C20H30O9,C_20 H_29 O_9,260,20,1.5,0.45,20,30,9,0,0,0,0,0,0
413.1969928,0.0759746,414.2042377,C_24 H_30 O_6,C24H30O6,C_24 H_29 O_6,363,24,1.25,0.25,24,30,6,0,0,0,0,0,0
413.2063821,0.7359221,414.2139633,C_21 H_32 O_7 O18_1,C21H32O8,C_21 H_31 O_7 O18_1,277,21,1.524,0.381,21,32,7,0,0,0,0,0,0
413.2181229,0.0780879,414.225367,C_21 H_34 O_8,C21H34O8,C_21 H_33 O_8,214,21,1.619,0.381,21,34,8,0,0,0,0,0,0
413.2335591,0.5127621,414.2406231,C_25 H_34 O_5,C25H34O5,C_25 H_33 O_5,361,25,1.36,0.2,25,34,5,0,0,0,0,0,0
413.2908145,0.1130201,414.2981377,C_23 H_42 O_6,C23H42O6,C_23 H_41 O_6,134,23,1.826,0.261,23,42,6,0,0,0,0,0,0
413.994645,0.9210945,415.0023037,C_14 H_9 O_14 N_1,C14H9NO14,C_14 H_8 O_14 N_1,152,14,0.643,1,14,9,14,1,0,0,0,0,0
414.018445,0.1343507,415.0256656,C_18 H_10 O_11 C13_1,C19H10O11,C_18 H_9 O_11 C13_1,278,19,0.526,0.579,18,10,11,0,0,0,0,0,1
414.0395433,0.0597668,415.0467949,C_15 H_14 O_13 C13_1,C16H14O13,C_15 H_13 O_13 C13_1,354,16,0.875,0.812,15,14,13,0,0,0,0,0,1
414.0679085,0.266306,415.0750744,C_16 H_17 O_12 N_1,C16H17NO12,C_16 H_16 O_12 N_1,102,16,1.062,0.75,16,17,12,1,0,0,0,0,0
414.0831057,0.1243079,415.0903306,C_20 H_17 O_9 N_1,C20H17NO9,C_20 H_16 O_9 N_1,88,20,0.85,0.45,20,17,9,1,0,0,0,0,0
414.1042367,0.1283631,415.1114598,C_17 H_21 O_11 N_1,C17H21NO11,C_17 H_20 O_11 N_1,95,17,1.235,0.647,17,21,11,1,0,0,0,0,0
414.1043804,0.4746241,415.1114598,C_17 H_21 O_11 N_1,C17H21NO11,C_17 H_20 O_11 N_1,95,17,1.235,0.647,17,21,11,1,0,0,0,0,0
414.112321,0.0765322,415.1195656,C_17 H_22 O_11 C13_1,C18H22O11,C_17 H_21 O_11 C13_1,330,18,1.222,0.611,17,22,11,0,0,0,0,0,1
